2005-01-04	6.15
2005-01-05	6.26
2005-01-06	6.2
2005-01-07	6.3
2005-01-10	6.33
2005-01-11	6.34
2005-01-12	6.28
2005-01-13	6.32
2005-01-14	6.24
2005-01-17	6
2005-01-18	6.08
2005-01-19	6.04
2005-01-20	5.9
2005-01-21	5.99
2005-01-24	6.12
2005-01-25	6.05
2005-01-26	5.99
2005-01-27	5.91
2005-01-28	5.75
2005-01-31	5.55
2005-02-01	5.47
2005-02-02	5.74
2005-02-03	5.6
2005-02-04	5.69
2005-02-16	5.78
2005-02-17	5.81
2005-02-18	5.75
2005-02-21	5.85
2005-02-22	6
2005-02-23	6.15
2005-02-24	6.11
2005-02-25	6.04
2005-02-28	6.05
2005-03-01	6.35
2005-03-02	6.09
2005-03-03	6.15
2005-03-04	6.04
2005-03-07	6.1
2005-03-08	6.18
2005-03-09	6.25
2005-03-10	6.09
2005-03-11	6.1
2005-03-14	5.97
2005-03-15	5.82
2005-03-16	5.74
2005-03-17	5.62
2005-03-18	5.56
2005-03-21	5.52
2005-03-22	5.25
2005-03-23	5.25
2005-03-24	5.35
2005-03-25	5.28
2005-03-28	5.18
2005-03-29	5.22
2005-03-30	5.08
2005-03-31	5.11
2005-04-01	5.31
2005-04-04	5.2
2005-04-05	4.97
2005-04-06	5.09
2005-04-07	5.18
2005-04-08	5.3
2005-04-11	5.28
2005-04-12	5.18
2005-04-13	5.33
2005-04-14	5.35
2005-04-15	5.22
2005-04-18	5.1
2005-04-19	5.11
2005-04-20	5.07
2005-04-21	5
2005-04-22	4.59
2005-04-25	4.57
2005-04-26	4.62
2005-04-27	4.6
2005-04-28	4.75
2005-04-29	4.65
2005-05-09	4.2
2005-05-10	4.03
2005-05-11	4.01
2005-05-12	4.08
2005-05-13	4.19
2005-05-17	4.22
2005-05-18	4.23
2005-05-19	4.43
2005-05-20	4.29
2005-05-23	4.13
2005-05-24	4.19
2005-05-25	4.22
2005-05-26	4.27
2005-05-27	4.23
2005-05-30	4.24
2005-05-31	4.64
2005-06-01	4.4
2005-06-02	4.35
2005-06-03	4.29
2005-06-06	4.34
2005-06-07	4.33
2005-06-08	4.62
2005-06-09	4.64
2005-06-10	4.53
2005-06-13	4.58
2005-06-14	4.54
2005-06-15	4.4
2005-06-16	4.43
2005-06-17	4.43
2005-06-20	4.53
2005-06-21	4.58
2005-06-22	4.7
2005-06-23	4.5
2005-06-24	4.54
2005-06-27	4.66
2005-06-28	4.59
2005-06-29	4.7
2005-06-30	4.64
2005-07-01	4.39
2005-07-04	4.02
2005-07-05	3.99
2005-07-06	3.98
2005-07-07	4.01
2005-07-08	3.81
2005-07-11	3.75
2005-07-12	3.61
2005-07-13	3.56
2005-07-14	3.67
2005-07-15	3.46
2005-07-18	3.27
2005-07-19	3.33
2005-07-20	3.36
2005-07-21	3.39
2005-07-22	3.5
2005-07-25	3.5
2005-07-26	3.6
2005-07-27	3.64
2005-07-28	3.61
2005-07-29	3.7
2005-08-01	3.68
2005-08-02	3.75
2005-08-03	3.8
2005-08-04	3.69
2005-08-05	3.82
2005-08-08	3.87
2005-08-09	3.98
2005-08-10	4.06
2005-08-11	4.11
2005-08-12	4.2
2005-08-15	4.35
2005-08-16	4.36
2005-08-17	4.52
2005-08-18	4.2
2005-08-19	4.18
2005-08-22	4.22
2005-08-23	4.12
2005-08-24	4.28
2005-08-25	4.27
2005-08-26	4.42
2005-08-29	4.29
2005-08-30	4.22
2005-08-31	4.31
2005-09-01	4.74
2005-09-02	4.7
2005-09-05	4.71
2005-09-06	4.63
2005-09-07	4.75
