2005-01-04	5.17
2005-01-05	5.28
2005-01-06	5.24
2005-01-07	5.25
2005-01-10	5.3
2005-01-11	5.33
2005-01-12	5.3
2005-01-13	5.29
2005-01-14	5.25
2005-01-17	5.07
2005-01-19	4.75
2005-01-20	4.6
2005-01-21	4.69
2005-01-24	4.95
2005-01-25	4.9
2005-01-26	4.89
2005-01-27	4.73
2005-01-28	4.72
2005-01-31	4.55
2005-02-01	4.54
2005-02-02	4.88
2005-02-03	4.88
2005-02-04	4.98
2005-02-16	4.98
2005-02-17	4.92
2005-02-18	4.86
2005-02-21	4.98
2005-02-22	5.1
2005-02-23	5.05
2005-02-24	5.19
2005-02-25	5.12
2005-02-28	5.07
2005-03-01	5.1
2005-03-02	5.11
2005-03-03	5.09
2005-03-04	5.11
2005-03-07	5.17
2005-03-08	5.22
2005-03-09	5.16
2005-03-10	5.17
2005-03-11	5.07
2005-03-14	5.1
2005-03-15	5.13
2005-03-16	5.12
2005-03-17	5.1
2005-03-18	4.86
2005-03-21	4.82
2005-03-22	4.8
2005-03-23	4.69
2005-03-24	4.71
2005-03-25	4.65
2005-03-28	4.66
2005-03-29	4.71
2005-03-30	4.58
2005-03-31	4.53
2005-04-01	4.74
2005-04-04	4.89
2005-04-05	4.77
2005-04-06	4.68
2005-04-07	4.77
2005-04-08	4.82
2005-04-11	4.97
2005-04-12	4.9
2005-04-13	4.95
2005-04-14	4.83
2005-04-15	4.52
2005-04-18	4.36
2005-04-19	4.3
2005-04-20	3.87
2005-04-21	3.48
2005-04-22	3.16
2005-04-25	3.06
2005-04-26	3.24
2005-04-27	3.09
2005-04-28	3.19
2005-04-29	3.1
2005-05-09	2.79
2005-05-10	2.74
2005-05-11	2.65
2005-05-12	2.7
2005-05-13	2.76
2005-05-16	2.76
2005-05-17	2.78
2005-05-18	2.89
2005-05-19	2.96
2005-05-20	2.96
2005-05-23	2.98
2005-05-24	3
2005-05-25	3.01
2005-05-26	3.11
2005-05-27	3
2005-05-30	2.98
2005-05-31	2.97
2005-06-01	2.88
2005-06-02	2.88
2005-06-03	2.89
2005-06-06	2.92
2005-06-07	2.93
2005-06-08	3.15
2005-06-09	3.29
2005-06-10	3.13
2005-06-13	3.22
2005-06-14	3.29
2005-06-15	3.18
2005-06-16	3.09
2005-06-17	2.87
2005-06-20	2.95
2005-06-21	2.89
2005-06-23	2.93
2005-06-24	2.91
2005-06-27	2.98
2005-06-28	2.86
2005-06-29	2.83
2005-06-30	2.8
2005-07-01	2.52
2005-07-04	2.39
2005-07-05	2.4
2005-07-06	2.37
2005-07-07	2.38
2005-07-08	2.14
2005-07-11	2.07
2005-07-12	2.16
2005-07-13	2.14
2005-07-14	2.13
2005-07-15	2.07
2005-07-18	1.9
2005-07-19	1.94
2005-07-20	1.97
2005-07-21	1.96
2005-07-22	2.04
2005-07-25	2.07
2005-07-26	2.12
2005-07-27	2.18
2005-07-28	2.24
2005-07-29	2.21
2005-08-01	2.2
2005-08-02	2.3
2005-08-03	2.3
2005-08-04	2.33
2005-08-05	2.36
2005-08-08	2.44
2005-08-09	2.48
2005-08-10	2.73
2005-08-11	2.7
2005-08-12	2.54
2005-08-15	2.61
2005-08-16	2.61
2005-08-17	2.69
2005-08-18	2.63
2005-08-19	2.62
2005-08-22	2.7
2005-08-23	2.63
2005-08-24	2.63
2005-08-25	2.66
2005-08-26	2.92
2005-08-29	3.21
2005-08-30	3.53
2005-08-31	3.51
2005-09-01	3.86
2005-09-02	3.68
2005-09-05	3.69
2005-09-06	3.69
2005-09-07	3.71
2005-09-08	3.7
2005-09-09	3.51
2005-09-12	3.44
2005-09-13	3.53
2005-09-14	3.54
2005-09-15	3.59
2005-09-16	3.49
2005-09-19	3.59
2005-09-20	3.9
2005-09-21	3.51
2005-09-22	3.16
2005-09-23	3.2
2005-09-26	3.09
2005-09-27	2.98
2005-09-28	2.98
2005-09-29	3.09
2005-09-30	3
2005-10-10	2.82
2005-10-11	2.96
2005-10-12	3.05
2005-10-13	3.06
2005-10-14	2.97
2005-10-17	2.89
2005-10-18	2.99
2005-10-19	2.99
2005-10-20	2.95
2005-10-21	2.99
2005-10-24	2.97
2005-10-25	3.13
2005-10-26	2.82
2005-10-27	2.6
2005-10-28	2.44
2005-10-31	2.5
2005-11-01	2.48
2005-11-02	2.6
2005-11-03	2.65
2005-11-04	2.68
2005-11-07	2.67
2005-11-08	2.71
2005-11-09	2.61
2005-11-10	2.49
2005-11-11	2.51
2005-11-14	2.65
2005-11-15	2.6
2005-11-16	2.73
2005-11-17	2.69
2005-11-18	2.81
2005-11-21	2.87
2005-11-22	2.82
2005-11-23	2.84
2005-11-24	2.79
2005-11-25	2.83
2005-11-28	2.72
2005-11-29	2.7
2005-11-30	2.71
2005-12-01	2.75
2005-12-02	2.58
2005-12-05	2.43
2005-12-06	2.49
2005-12-07	2.53
2005-12-08	2.55
