2005-01-04	5.09
2005-01-05	5.16
2005-01-06	5.14
2005-01-07	5.2
2005-01-10	5.21
2005-01-11	5.25
2005-01-12	5.22
2005-01-13	5.22
2005-01-14	5.26
2005-01-17	5.07
2005-01-18	5.16
2005-01-19	5.16
2005-01-20	5.07
2005-01-21	5.18
2005-01-24	5.3
2005-01-25	5.33
2005-01-26	5.19
2005-01-27	5.15
2005-01-28	4.96
2005-01-31	4.65
2005-02-01	4.67
2005-02-02	4.92
2005-02-03	4.83
2005-02-04	4.89
2005-02-16	4.94
2005-02-17	4.96
2005-02-18	4.93
2005-02-21	5.02
2005-02-22	5.14
2005-02-23	5.17
2005-02-24	5.21
2005-02-25	5.23
2005-03-01	5.2
2005-03-02	5.31
2005-03-03	5.2
2005-03-04	5.13
2005-03-07	5.1
2005-03-08	5.22
2005-03-09	5.2
2005-03-10	5.1
2005-03-11	5.15
2005-03-14	5.22
2005-03-15	5.05
2005-03-16	4.98
2005-03-17	4.95
2005-03-18	4.82
2005-03-21	4.87
2005-03-22	4.61
2005-03-23	4.61
2005-03-24	4.62
2005-03-25	4.65
2005-03-28	4.6
2005-03-29	4.55
2005-03-30	4.36
2005-03-31	4.38
2005-04-01	4.56
2005-04-04	4.47
2005-04-05	4.41
2005-04-06	4.43
2005-04-07	4.51
2005-04-08	4.62
2005-04-11	4.65
2005-04-12	4.48
2005-04-13	4.6
2005-04-14	4.57
2005-04-15	4.27
2005-04-18	4.13
2005-04-19	4.15
2005-04-20	3.74
2005-04-21	3.54
2005-04-22	3.58
2005-04-25	3.39
2005-04-26	3.45
2005-04-27	3.32
2005-04-28	3.65
2005-04-29	4.02
2005-05-09	3.71
2005-05-10	3.92
2005-05-11	3.98
2005-05-12	3.93
2005-05-13	4.32
2005-05-16	4.39
2005-05-17	4.44
2005-05-18	4.42
2005-05-19	4.43
2005-05-20	4.28
2005-05-23	4.07
2005-05-24	4.21
2005-05-25	4.19
2005-05-26	4.13
2005-05-27	4.19
2005-05-30	4.22
2005-05-31	4.15
2005-06-01	4.07
2005-06-02	4.12
2005-06-03	3.96
2005-06-06	4.36
2005-06-07	4.45
2005-06-08	4.8
2005-06-09	4.74
2005-06-10	4.51
2005-06-13	4.65
2005-06-14	4.48
2005-06-15	4.48
2005-06-16	4.6
2005-06-17	4.53
2005-06-20	4.69
2005-06-21	4.64
2005-06-22	4.62
2005-06-23	4.5
2005-06-24	4.76
2005-06-27	4.97
2005-06-28	4.98
2005-06-29	4.92
2005-07-01	4.45
2005-07-04	4.73
2005-07-05	4.63
2005-07-06	4.66
2005-07-07	4.67
2005-07-08	4.41
2005-07-11	4.38
2005-07-12	4.62
2005-07-13	4.6
2005-07-14	4.6
2005-07-15	4.89
2005-07-18	4.83
2005-07-19	4.79
2005-07-20	4.89
2005-07-21	4.78
2005-07-22	4.83
2005-07-25	4.78
2005-07-26	4.87
2005-07-27	5.11
2005-07-28	4.98
2005-07-29	4.98
2005-08-01	5
2005-08-02	5.01
2005-08-03	5.01
2005-08-04	4.84
2005-08-05	4.99
2005-08-08	5.09
2005-08-09	5.14
2005-08-10	5.06
2005-08-11	5.21
2005-08-12	4.98
2005-08-15	5.08
2005-08-16	4.96
2005-08-17	4.97
2005-08-18	4.94
2005-08-19	4.79
2005-08-22	4.83
2005-08-23	4.68
2005-08-24	4.69
2005-08-25	4.85
2005-08-26	4.88
2005-08-29	4.75
2005-08-30	4.61
2005-08-31	4.71
2005-09-01	4.81
2005-09-02	4.91
2005-09-05	5.07
2005-09-06	4.88
2005-09-07	5.19
2005-09-08	5.14
2005-09-09	5.06
2005-09-12	5.23
2005-09-13	5.4
2005-09-14	5.4
2005-09-15	5.37
2005-09-16	5.49
2005-09-19	5.46
2005-09-20	5.44
2005-09-21	5.27
2005-09-22	5.1
2005-09-23	5.1
2005-09-26	5.54
2005-09-27	5.51
2005-09-28	5.26
2005-09-29	5.38
2005-09-30	5.37
2005-10-10	5.18
2005-10-11	5.36
2005-10-12	5.46
2005-10-13	5.55
2005-10-14	5.41
2005-10-17	5.63
2005-10-18	5.65
2005-10-19	5.64
2005-10-20	5.56
2005-10-21	5.63
2005-10-24	5.53
2005-10-25	5.53
2005-10-26	4.99
2005-10-27	4.81
2005-10-28	4.64
2005-10-31	4.73
2005-11-01	4.53
2005-11-02	4.67
2005-11-03	4.55
2005-11-04	4.6
2005-11-07	4.64
2005-11-08	4.76
2005-11-09	4.69
2005-11-10	4.51
2005-11-11	4.53
2005-11-14	4.54
2005-11-15	4.52
2005-11-16	4.57
2005-11-17	4.62
2005-11-18	4.69
2005-11-21	4.8
2005-11-22	4.81
2005-11-23	4.95
2005-11-24	5.15
2005-11-25	5.08
2005-11-28	4.84
2005-11-29	4.81
2005-11-30	4.7
2005-12-01	4.73
2005-12-02	4.65
2005-12-05	4.32
2005-12-06	4.4
2005-12-07	4.39
2005-12-08	4.42
2005-12-09	4.53
2005-12-12	4.52
2005-12-13	4.52
2005-12-14	4.57
2005-12-15	4.49
2005-12-16	4.49
2005-12-19	4.52
2005-12-20	4.54
2005-12-21	4.47
2005-12-22	4.46
2005-12-23	4.52
2005-12-26	4.57
2005-12-27	4.56
2005-12-28	4.62
2005-12-29	4.84
2005-12-30	4.66
2006-01-04	4.74
2006-01-05	4.74
2006-01-06	4.79
2006-01-09	4.82
2006-01-10	4.81
2006-01-11	4.73
2006-01-12	4.81
2006-01-13	4.96
2006-01-16	4.87
2006-01-17	5
2006-01-18	5
2006-01-19	4.99
2006-01-20	4.93
2006-01-23	4.88
2006-01-24	4.88
2006-01-25	4.76
2006-02-06	4.87
2006-02-07	4.89
2006-02-08	4.99
2006-02-09	4.93
2006-02-10	4.99
2006-02-13	4.92
2006-02-14	4.97
2006-02-15	5.12
2006-02-16	4.96
2006-02-17	4.94
2006-03-02	4.94
2006-03-03	4.85
2006-03-06	4.78
2006-03-07	4.91
2006-03-08	4.78
2006-04-03	3.7
2006-04-04	3.8
2006-04-05	3.95
2006-04-06	3.87
2006-04-07	3.86
2006-04-10	4.01
2006-04-11	4.05
2006-04-12	3.96
2006-04-13	3.83
2006-04-14	3.94
2006-04-17	3.99
2006-04-18	3.94
2006-04-19	3.87
2006-04-20	3.84
2006-04-21	3.86
2006-04-24	3.65
2006-04-25	3.55
2006-04-26	3.63
2006-04-27	3.7
2006-04-28	3.73
2006-05-08	3.86
2006-05-09	3.98
2006-05-10	4.07
2006-05-11	3.93
2006-05-12	4.15
2006-05-15	4.27
2006-05-16	4
2006-05-17	4.14
2006-05-18	4.23
2006-05-19	4.32
2006-05-22	4.47
2006-05-23	4.21
2006-05-24	4.07
2006-05-25	4.16
2006-05-26	4.22
2006-05-29	4.39
2006-05-30	4.53
2006-05-31	4.44
2006-06-01	4.74
2006-06-02	5.21
2006-06-05	5.1
2006-06-06	4.99
2006-06-07	4.5
2006-06-08	4.6
2006-06-09	4.67
2006-06-12	4.57
2006-06-13	4.65
2006-06-14	4.77
2006-06-15	4.68
2006-06-16	4.8
2006-06-19	5.03
2006-06-20	5
2006-06-21	4.87
2006-06-22	4.82
2006-06-23	4.87
2006-06-26	4.95
2006-06-27	4.92
2006-06-28	4.79
2006-06-29	4.87
2006-07-03	4.9
2006-07-04	4.78
2006-07-05	4.75
2006-07-06	4.89
2006-07-07	5
2006-07-10	4.99
2006-07-11	5.06
2006-07-12	4.93
2006-07-13	4.48
2006-07-14	4.48
2006-07-17	4.58
2006-07-18	4.56
2006-07-19	4.38
2006-07-20	4.44
2006-07-21	4.56
2006-07-24	4.59
2006-07-25	4.75
2006-07-26	5.23
2006-07-27	5.09
2006-07-28	4.91
2006-07-31	4.67
2006-08-01	4.6
2006-08-02	4.61
2006-08-03	4.59
2006-08-04	4.35
2006-08-07	4.11
2006-08-08	4.3
2006-08-09	4.28
2006-08-10	4.33
2006-08-11	4.76
2006-08-14	4.57
2006-08-15	4.68
2006-08-16	4.79
2006-08-17	4.78
2006-08-18	4.67
2006-08-21	4.67
2006-08-22	4.8
2006-08-23	4.74
2006-08-24	4.75
2006-08-25	4.77
2006-08-28	4.9
2006-08-29	4.84
2006-08-30	4.9
2006-08-31	4.91
2006-09-01	4.76
2006-09-04	4.88
2006-09-05	5.03
2006-09-06	5.02
2006-09-07	4.82
2006-09-08	4.83
2006-09-11	4.84
2006-09-12	4.85
2006-09-13	4.76
2006-09-14	4.75
2006-09-15	4.85
2006-09-18	4.99
2006-09-19	5.02
2006-09-20	5.09
2006-09-21	5.11
2006-09-22	5
2006-09-25	5.3
2006-09-26	5.2
2006-09-27	5.25
2006-09-28	5.18
2006-09-29	5.2
2006-10-09	5.3
2006-10-10	5.43
2006-10-11	5.54
2006-10-12	5.42
2006-10-13	5.44
2006-10-16	5.28
2006-10-17	5.24
2006-10-18	5.29
2006-10-19	5.3
2006-10-20	5.2
2006-10-23	4.96
2006-10-24	5.16
2006-10-25	5.08
2006-10-26	5.11
2006-10-27	4.94
2006-10-30	5.02
2006-10-31	5.01
2006-11-01	4.98
2006-11-02	4.96
2006-11-03	5.02
2006-11-06	4.9
2006-11-07	4.77
2006-11-08	4.75
2006-11-09	4.77
2006-11-10	4.59
2006-11-13	4.45
2006-11-14	4.55
2006-11-15	4.57
2006-11-16	4.52
2006-11-17	4.59
2006-11-20	4.62
2006-11-21	4.65
2006-11-22	4.6
2006-11-23	4.65
2006-11-24	4.65
2006-11-27	4.67
2006-11-28	4.72
2006-11-29	4.76
2006-11-30	4.82
2006-12-01	4.75
2006-12-04	4.82
2006-12-05	4.9
2006-12-06	4.88
2006-12-07	4.97
2006-12-08	5.01
2006-12-11	5.08
2006-12-12	4.97
2006-12-13	4.84
2006-12-14	4.86
2006-12-15	4.88
2006-12-18	4.84
2006-12-19	4.81
2006-12-20	4.88
2006-12-21	4.99
2006-12-22	4.93
2006-12-25	4.91
2006-12-26	4.83
2006-12-27	4.8
2006-12-28	4.61
2006-12-29	4.62
2007-01-04	4.67
2007-01-05	4.75
2007-01-08	4.92
2007-01-09	4.95
2007-01-10	5.04
2007-01-11	5.05
2007-01-12	4.9
2007-01-15	5.14
2007-01-16	5.16
2007-01-17	5.39
2007-01-18	5.43
2007-01-19	5.6
2007-01-22	5.76
2007-01-23	5.72
2007-01-24	5.86
2007-01-25	5.49
2007-01-26	5.42
2007-01-29	5.75
2007-01-30	5.82
2007-01-31	5.53
2007-02-01	5.93
2007-02-02	5.7
2007-02-05	5.89
2007-02-06	6.03
2007-02-07	6.19
2007-02-08	6.12
2007-02-09	6.08
2007-02-12	6.69
2007-02-13	6.86
2007-02-14	7.25
2007-02-15	7.28
2007-02-16	7.17
2007-02-26	7.43
2007-02-27	6.69
2007-02-28	6.87
2007-03-01	6.55
2007-03-02	6.7
2007-03-05	6.75
2007-03-06	6.89
2007-03-07	7.08
2007-03-08	7.17
2007-03-09	7.06
2007-03-12	7.3
2007-03-13	7.41
2007-03-14	7.17
2007-03-15	7.34
2007-03-16	7.72
2007-03-19	8
2007-03-20	8.03
2007-03-21	8.05
2007-03-22	8.04
2007-03-23	8.05
2007-03-26	8.38
2007-03-27	8.8
2007-03-28	9.68
2007-03-29	8.88
2007-03-30	9.4
2007-04-02	9.4
2007-04-03	9.53
2007-04-04	9.3
2007-04-05	9.37
2007-04-06	9.95
2007-04-09	10.19
2007-04-10	10.1
2007-04-11	9.87
2007-04-12	10.06
2007-04-13	9.68
2007-04-16	9.71
2007-04-17	10.04
2007-04-18	10.44
2007-04-19	9.59
2007-04-20	10.06
2007-04-23	10.74
2007-04-24	10.54
2007-04-25	10.24
2007-04-26	10.79
2007-04-27	10.4
2007-04-30	10.3
2007-05-08	10.77
2007-05-09	11.38
2007-05-10	11.9
2007-05-11	13.06
2007-05-16	14.37
2007-05-17	15.81
2007-05-18	17.39
2007-05-21	19.13
2007-05-22	19.69
2007-05-23	18.9
2007-05-24	20.2
2007-05-25	19.8
2007-05-28	19.79
2007-05-29	20.56
2007-05-30	18.5
2007-05-31	16.65
2007-06-01	14.99
2007-06-04	13.49
2007-06-05	13.4
2007-06-06	13.5
2007-06-07	14.85
2007-06-08	15.59
2007-06-11	15.8
2007-06-12	15.45
2007-06-13	16.88
2007-06-14	15.8
2007-06-15	15.3
2007-06-18	16
2007-06-19	17.6
2007-06-20	16.15
2007-06-21	16.43
2007-06-22	15.96
2007-06-25	14.36
2007-06-26	14.2
2007-06-27	14.9
2007-06-28	15.4
2007-06-29	14.15
2007-07-03	14.5
2007-07-04	13.8
2007-07-05	12.42
2007-07-06	13
2007-07-09	13.14
2007-07-10	13.6
2007-07-11	13.04
2007-07-12	13.09
2007-07-13	12.78
2007-07-16	12.61
2007-07-17	12.88
2007-07-18	13.1
2007-07-19	13.07
2007-07-20	13.57
2007-07-23	14.35
2007-07-24	14.33
2007-07-25	14.8
2007-07-26	15.1
2007-07-27	15.98
2007-07-30	15.94
2007-07-31	15.93
2007-08-01	15.03
2007-08-02	15.8
2007-08-03	17.08
2007-08-06	18.06
2007-08-07	16.75
2007-08-08	17.9
2007-08-09	18.45
2007-08-10	18.86
2007-08-13	18.02
2007-08-14	19.38
2007-08-15	19.5
2007-08-16	18.81
2007-08-17	18.01
2007-08-20	18.58
2007-08-21	18.19
2007-08-22	18.15
2007-08-23	18.02
2007-08-24	19.82
2007-08-27	19.88
2007-08-28	21
2007-08-29	23.1
2007-08-30	23.17
2007-08-31	23
2007-09-03	23
2007-09-04	21.92
2007-09-05	23.07
2007-09-06	24.95
2007-09-07	25.21
